DOEID,ALTHUQ,WALLTYPE,YEARMADE,URBRUR,UGASHERE,TOTSQFT,TOTBASESQFT,TOTATTCSQFT,TOTGARGSQFT,TOTRHMSQFT,TOTHSQFT,TOTUSQFT,BASHSQFT,BASUSQFT,GARHSQFT,GARUSQFT,ATTHSQFT,ATTUSQFT,RHMHSQFT,RHMUSQFT,TOTCSQFT,TOTUCSQFT,BASCSQFT,BASUCSQFT,GARCSQFT,GARUCSQFT,ATTCSQFT,ATTUCSQFT,RHMCSQFT,RHMUCSQFT,HBUSNESS,OTHWORK,ATHOME,HHSEX,HHAGE,EMPLOYHH,SPOUSE,SDESCENT,NHSLDMEM,AGEHHMEM1,AGEHHMEM2,AGEHHMEM3,AGEHHMEM4,AGEHHMEM5,AGEHHMEM6,AGEHHMEM7,AGEHHMEM8,AGEHHMEM9,AGEHHMEM10,AGEHHMEM11,AGEHHMEM12,AGEHHMEMY,WORKPAY,RETIREPY,CASHBEN,NCASHBEN,MONEYPY,LRGSTATE,TYPEHUQ,HD65,CD65,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,GALLONKR,BTUKER,BTUELCDR,BTUELDWH,BTUELFZZ,BTUELRFG,BTUELCOL,BTUELWTH,BTUELSPH,BTUELAPL,BTUNGAPL,BTUNGWTH,BTUNGSPH,BTUFOAPL,BTUFOSPH,BTUFOWTH,BTULPAPL,BTULPSPH,BTULPWTH,BTUWOOD
3146,1,3,9,4,1,1216,0,0,0,1216,1216,0,0,0,0,0,0,0,1216,0,1216,0,0,0,0,0,0,0,1216,0,0,0,0,1,57,2,1,0,2,57,99,99,99,99,99,99,99,99,99,99,99,57,1,0,0,0,23,3,2,1678,2853,15826,53999,999999.0,9999999.0,999999,9999999,999999,9999999,999999,9999999,3342,558,4844,3055,17547,7283,5273,20841,9999999.0,9999999.0,9999999.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3147,9,4,6,1,1,568,0,0,0,568,0,568,0,0,0,0,0,0,0,568,0,568,0,0,0,0,0,0,0,568,0,0,0,2,35,2,1,1,6,35,36,16,16,5,99,99,99,99,99,99,99,3,1,0,0,0,13,0,2,1651,3425,17710,60427,487.0,50112.0,999999,9999999,489,44616,999999,9999999,0,0,0,11547,0,0,0,48880,10991.0,39121.0,0.0,9999999,9999999,9999999,0,0,44616,9999999
3148,9,1,5,2,0,1784,0,0,400,1384,1384,400,0,0,0,400,0,0,1384,0,1384,400,0,0,0,400,0,0,1384,0,0,0,1,1,75,1,0,0,1,75,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,8,3,2,2340,2782,26768,91332,999999.0,9999999.0,999999,9999999,999999,9999999,999999,9999999,6876,1148,0,17841,21795,7342,13289,31065,9999999.0,9999999.0,9999999.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3149,9,7,5,1,0,806,0,0,0,806,0,806,0,0,0,0,0,0,0,806,806,0,0,0,0,0,0,0,806,0,0,0,1,1,29,1,1,1,5,29,28,19,5,99,99,99,99,99,99,99,99,4,1,0,0,0,10,4,3,318,3754,14922,50912,999999.0,9999999.0,999999,9999999,999999,9999999,999999,9999999,3286,0,0,5452,22009,10955,0,12496,9999999.0,9999999.0,9999999.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3150,9,3,10,4,0,1740,0,0,0,1740,1044,696,0,0,0,0,0,0,1044,696,632,1108,0,0,0,0,0,0,632,1108,0,0,0,1,53,1,0,0,2,53,99,99,99,99,99,99,99,99,99,99,99,16,0,0,0,1,5,0,2,4460,1140,15280,52135,999999.0,9999999.0,999999,9999999,999999,9999999,999999,9999999,2496,0,0,7118,6155,9530,10614,18718,9999999.0,9999999.0,9999999.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3151,9,3,2,2,0,2760,900,480,0,1380,2280,480,900,0,0,0,0,480,1380,0,0,2760,0,900,0,0,0,480,0,1380,0,0,1,2,89,1,0,0,1,89,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,13,0,2,9063,252,5983,20414,999999.0,9999999.0,1118,155055,999999,9999999,999999,9999999,3019,0,3451,5381,0,3224,0,11809,9999999.0,9999999.0,9999999.0,0,155055,0,9999999,9999999,9999999,9999999
3152,9,3,9,4,1,3306,0,0,400,2906,2422,884,0,0,0,400,0,0,2422,484,0,3306,0,0,0,400,0,0,0,2906,1,0,1,1,65,0,0,0,1,65,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,24,0,2,4688,296,9952,33956,867.0,89214.0,999999,9999999,999999,9999999,999999,9999999,3809,636,5522,10274,0,0,0,23682,0.0,27919.0,61295.0,9999999,9999999,9999999,9999999,9999999,9999999,5000
3153,9,1,10,1,0,1232,0,0,0,1232,1232,0,0,0,0,0,0,0,1232,0,1232,0,0,0,0,0,0,0,1232,0,0,0,1,2,65,1,0,0,2,65,99,99,99,99,99,99,99,99,99,99,99,12,0,1,1,1,4,0,4,1297,3222,7020,23952,999999.0,9999999.0,999999,9999999,999999,9999999,999999,9999999,0,405,0,1821,9058,4811,3376,4886,9999999.0,9999999.0,9999999.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3154,9,3,3,2,1,2912,1456,0,250,1206,1206,1706,0,1456,0,250,0,0,1206,0,2662,1706,0,1456,0,250,0,0,1206,0,0,0,1,2,45,2,1,0,4,45,42,9,99,99,99,99,99,99,99,99,99,6,0,0,0,1,5,0,2,4984,1520,10003,34130,900.0,92610.0,999999,9999999,999999,9999999,999999,9999999,2658,0,3039,2733,8511,0,7165,15721,0.0,92610.0,0.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3155,3,3,3,2,1,2460,615,615,0,1230,1230,1230,0,615,0,0,0,615,1230,0,820,2460,0,615,0,0,0,615,0,1230,0,0,0,1,23,2,1,0,2,23,99,99,99,99,99,99,99,99,99,99,99,21,1,0,0,0,17,0,3,5347,1161,3877,13229,303.0,31207.0,999999,9999999,999999,9999999,999999,9999999,1378,0,0,1834,1422,0,1382,8591,0.0,9777.0,21430.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3156,9,4,4,3,1,1720,0,0,0,1720,0,1720,0,0,0,0,0,0,0,1720,0,1720,0,0,0,0,0,0,0,1720,0,0,1,2,60,2,1,1,7,60,76,52,24,21,20,99,99,99,99,99,99,19,1,1,0,0,17,2,2,983,653,5008,17087,339.0,34883.0,999999,9999999,999999,9999999,999999,9999999,0,362,2477,2121,0,0,0,14966,8712.0,22959.0,3212.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3157,9,7,2,3,1,2048,0,1024,0,1024,512,1536,0,0,0,0,0,1024,512,512,0,2048,0,0,0,0,0,1024,0,1024,0,0,0,1,71,0,0,0,1,71,99,99,99,99,99,99,99,99,99,99,99,99,1,1,1,0,4,3,2,1202,3392,6618,22581,296.0,30458.0,999999,9999999,999999,9999999,999999,9999999,3578,0,0,5340,0,0,0,17241,2930.0,14708.0,12820.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3158,9,2,3,2,1,2275,0,0,400,1875,1875,400,0,0,0,400,0,0,1875,0,625,2275,0,0,0,400,0,0,0,1875,0,0,0,1,61,2,0,0,1,61,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,11,0,2,5240,1375,2373,8097,1318.0,135622.0,999999,9999999,999999,9999999,999999,9999999,0,0,0,1296,822,2184,0,3795,11482.0,0.0,124140.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3159,9,3,4,1,1,1600,800,0,0,800,800,800,0,800,0,0,0,0,800,0,1600,800,0,800,0,0,0,0,800,0,0,0,1,1,65,1,1,0,2,65,99,99,99,99,99,99,99,99,99,99,99,74,0,1,0,0,9,0,2,6770,741,4702,16043,1040.0,107016.0,999999,9999999,999999,9999999,999999,9999999,0,421,0,2470,3568,0,0,10005,13609.0,26218.0,67189.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3160,4,4,6,1,1,952,0,0,0,952,952,0,0,0,0,0,0,0,952,0,952,0,0,0,0,0,0,0,952,0,0,0,1,1,72,1,0,1,1,72,99,99,99,99,99,99,99,99,99,99,99,99,0,1,1,0,5,2,4,848,1290,2848,9718,95.0,9734.0,999999,9999999,999999,9999999,999999,9999999,0,0,0,2010,3310,0,0,4398,1857.0,3532.0,4345.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3161,9,2,5,1,1,1177,0,0,0,1177,1177,0,0,0,0,0,0,0,1177,0,1177,0,0,0,0,0,0,0,1177,0,0,0,0,1,22,2,1,0,2,22,99,99,99,99,99,99,99,99,99,99,99,3,1,0,0,0,13,0,5,3425,1411,11463,39110,79.0,8124.0,999999,9999999,999999,9999999,999999,9999999,3230,539,0,3102,6817,9970,7177,12044,8124.0,0.0,0.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3162,5,3,4,3,1,1069,0,0,0,1069,1069,0,0,0,0,0,0,0,1069,0,1069,0,0,0,0,0,0,0,1069,0,0,0,0,2,37,2,0,0,1,37,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,2,0,5,5689,1197,3482,11881,574.0,59028.0,999999,9999999,999999,9999999,999999,9999999,2085,348,0,2041,3426,0,0,6414,0.0,22361.0,36667.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3163,9,4,5,2,1,1457,0,0,250,1207,724,733,0,0,0,250,0,0,724,483,1207,250,0,0,0,250,0,0,1207,0,0,0,1,2,22,2,0,1,3,22,22,99,99,99,99,99,99,99,99,99,99,21,1,0,0,0,5,0,2,2535,2112,7556,25780,826.0,84953.0,999999,9999999,999999,9999999,999999,9999999,4838,0,0,2594,10469,0,0,12717,8632.0,36793.0,39528.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3164,9,7,12,1,0,1280,0,0,400,880,880,400,0,0,0,400,0,0,880,0,880,400,0,0,0,400,0,0,880,0,0,0,1,1,55,1,1,0,3,55,77,99,99,99,99,99,99,99,99,99,99,55,0,1,0,0,9,4,2,1111,2576,8776,29942,999999.0,9999999.0,999999,9999999,999999,9999999,999999,9999999,2055,343,0,1368,8872,7329,1259,11114,9999999.0,9999999.0,9999999.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3165,9,3,3,2,1,644,0,0,0,644,644,0,0,0,0,0,0,0,644,0,0,644,0,0,0,0,0,0,0,644,0,0,0,2,67,1,0,0,1,67,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,4,0,2,3113,2124,1709,5829,392.0,40337.0,999999,9999999,999999,9999999,999999,9999999,0,0,0,2457,0,0,0,3372,3043.0,5787.0,31507.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3166,9,2,3,1,0,453,0,0,0,453,453,0,0,0,0,0,0,0,453,0,0,453,0,0,0,0,0,0,0,453,0,0,1,2,24,2,1,1,3,24,21,99,99,99,99,99,99,99,99,99,99,2,1,0,0,0,8,0,5,6295,794,7695,26257,999999.0,9999999.0,999999,9999999,999999,9999999,999999,9999999,0,0,0,2658,0,10263,6812,6524,9999999.0,9999999.0,9999999.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3167,9,2,1,1,0,890,0,0,0,890,890,0,0,0,0,0,0,0,890,0,0,890,0,0,0,0,0,0,0,890,0,0,0,1,26,1,1,1,5,26,30,8,7,99,99,99,99,99,99,99,99,1,1,0,0,1,3,0,4,5263,659,9358,31929,999999.0,9999999.0,999999,9999999,999999,9999999,999999,9999999,2945,492,0,2389,0,9447,8004,12089,9999999.0,9999999.0,9999999.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3168,9,2,7,4,0,4370,1050,0,0,3320,4370,0,1050,0,0,0,0,0,3320,0,0,4370,0,1050,0,0,0,0,0,3320,0,0,0,2,50,2,1,0,3,50,44,99,99,99,99,99,99,99,99,99,99,20,1,0,0,0,19,0,2,7282,453,6844,23352,999999.0,9999999.0,897,124348,999999,9999999,999999,9999999,3295,550,3767,3013,0,0,0,20339,9999999.0,9999999.0,9999999.0,0,95155,29193,9999999,9999999,9999999,9999999
3169,9,1,4,1,1,4200,0,2100,250,1850,1850,2350,0,0,0,250,0,2100,1850,0,3950,2350,0,0,0,250,0,2100,1850,0,0,0,0,2,77,1,0,0,1,77,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,5,0,2,5321,842,6530,22280,901.0,92713.0,999999,9999999,999999,9999999,999999,9999999,3526,589,0,2860,4594,0,0,14826,0.0,18360.0,74353.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3170,9,4,5,1,0,1308,0,0,0,1308,1308,0,0,0,0,0,0,0,1308,0,1308,0,0,0,0,0,0,0,1308,0,0,0,1,2,42,2,0,0,2,42,99,99,99,99,99,99,99,99,99,99,99,27,1,0,0,0,12,2,5,1158,1377,13005,44374,999999.0,9999999.0,999999,9999999,999999,9999999,999999,9999999,0,674,0,1808,5817,12455,5513,18781,9999999.0,9999999.0,9999999.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3171,9,2,6,1,1,2688,0,0,400,2288,1144,1544,0,0,0,400,0,0,1144,1144,0,2688,0,0,0,400,0,0,0,2288,0,0,0,1,62,1,1,0,2,62,99,99,99,99,99,99,99,99,99,99,99,62,0,1,0,0,17,2,2,2386,103,6145,20967,302.0,31076.0,999999,9999999,999999,9999999,999999,9999999,2482,414,2837,3808,0,0,971,16188,0.0,16385.0,14691.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3172,9,4,3,2,0,575,0,0,0,575,431,144,0,0,0,0,0,0,431,144,144,575,0,0,0,0,0,0,0,575,0,0,1,2,40,0,1,1,5,40,30,7,5,99,99,99,99,99,99,99,99,1,1,1,0,0,4,0,4,4526,1069,6932,23652,999999.0,9999999.0,999999,9999999,999999,9999999,999999,9999999,0,0,0,913,1124,8366,5530,7719,9999999.0,9999999.0,9999999.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3173,9,3,4,3,1,3944,736,986,250,1972,2708,1236,736,0,0,250,0,986,1972,0,3694,1420,552,184,0,250,0,986,1972,0,0,0,0,1,65,2,1,0,2,65,99,99,99,99,99,99,99,99,99,99,99,65,1,0,0,0,9,1,2,5944,976,10956,37382,1306.0,134387.0,999999,9999999,999999,9999999,999999,9999999,0,693,4740,10808,4027,0,0,22547,16610.0,32000.0,85777.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3174,9,2,1,1,1,735,0,0,0,735,735,0,0,0,0,0,0,0,735,0,0,735,0,0,0,0,0,0,0,735,0,0,0,1,49,2,1,0,2,49,99,99,99,99,99,99,99,99,99,99,99,50,1,0,0,0,12,0,4,9414,205,3303,11270,999999.0,9999999.0,1015,140745,999999,9999999,999999,9999999,3012,0,0,2754,0,0,0,8516,9999999.0,9999999.0,9999999.0,0,111227,29518,9999999,9999999,9999999,9999999
3175,9,2,1,1,1,1540,385,0,0,1155,1348,193,193,193,0,0,0,0,1155,0,770,1540,0,385,0,0,0,0,0,1155,1,0,1,1,31,0,1,0,3,31,40,99,99,99,99,99,99,99,99,99,99,14,1,0,0,0,24,0,2,6824,1021,9507,32440,2454.0,252565.0,999999,9999999,282,25755,999999,9999999,3945,659,0,5555,3201,0,0,23684,13823.0,60164.0,178578.0,9999999,9999999,9999999,0,0,25755,9999999
3176,9,4,8,3,1,5130,0,1710,650,2770,1939,3191,0,0,0,650,0,1710,1939,831,1847,3988,0,0,0,650,0,1710,1142,1628,0,0,1,1,59,1,1,0,2,59,99,99,99,99,99,99,99,99,99,99,99,63,1,0,0,0,24,0,2,3037,1678,23228,79254,929.0,95594.0,999999,9999999,231,21097,999999,9999999,4584,766,0,7989,11434,0,11527,48304,0.0,95594.0,0.0,9999999,9999999,9999999,0,0,21097,9999999
3177,9,4,3,1,1,2835,945,0,0,1890,2835,0,945,0,0,0,0,0,1890,0,2835,0,945,0,0,0,0,0,1890,0,0,0,0,1,34,2,1,0,4,34,38,9,99,99,99,99,99,99,99,99,99,5,1,0,0,0,19,0,2,7307,865,10502,35833,782.0,80468.0,999999,9999999,999999,9999999,999999,9999999,0,630,5470,7574,5521,0,0,22738,9257.0,20495.0,50716.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3178,9,1,10,1,1,6032,0,1700,400,3932,3932,2100,0,0,0,400,0,1700,3932,0,5632,2100,0,0,0,400,0,1700,3932,0,0,0,1,1,41,2,1,0,5,41,50,15,14,99,99,99,99,99,99,99,99,14,1,0,0,0,23,3,2,1307,2838,20830,71073,372.0,38279.0,999999,9999999,999999,9999999,999999,9999999,0,523,4537,2377,31977,0,0,36719,9555.0,21141.0,7583.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3179,9,1,10,3,1,1018,0,0,0,1018,1018,0,0,0,0,0,0,0,1018,0,1018,0,0,0,0,0,0,0,1018,0,0,0,0,2,43,1,0,0,1,43,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,0,7,0,5,4913,1232,2629,8970,634.0,65279.0,999999,9999999,999999,9999999,999999,9999999,0,415,0,1998,2809,0,0,4163,6371.0,12115.0,46793.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3180,9,1,4,1,1,841,0,0,0,841,841,0,0,0,0,0,0,0,841,0,841,0,0,0,0,0,0,0,841,0,0,0,0,2,53,2,0,1,4,53,36,28,99,99,99,99,99,99,99,99,99,26,1,0,0,0,5,3,5,1437,2755,7753,26453,49.0,5062.0,999999,9999999,999999,9999999,999999,9999999,0,0,0,2557,4103,8051,3398,8344,5062.0,0.0,0.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3181,9,3,2,4,1,2080,928,0,0,1152,1504,576,928,0,0,0,0,0,576,576,520,2080,0,928,0,0,0,0,0,1152,0,0,0,1,68,2,0,0,2,68,99,99,99,99,99,99,99,99,99,99,99,24,1,1,0,0,15,0,2,5166,1114,19475,66449,999999.0,9999999.0,999999,9999999,999999,9999999,999999,9999999,5612,937,8135,4781,5923,11130,13168,31447,9999999.0,9999999.0,9999999.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3182,9,4,6,4,1,1350,0,0,0,1350,1350,0,0,0,0,0,0,0,1350,0,1350,0,0,0,0,0,0,0,1350,0,0,0,1,2,57,2,1,0,2,57,99,99,99,99,99,99,99,99,99,99,99,56,1,0,0,0,24,4,2,1235,2432,9829,33535,0.0,0.0,999999,9999999,999999,9999999,999999,9999999,2495,0,0,2442,12713,5437,1800,11143,0.0,0.0,0.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3183,9,2,8,3,1,3084,595,0,650,1839,1917,1167,446,149,0,650,0,0,1471,368,1121,1791,446,149,0,650,0,0,847,992,0,0,0,2,65,0,1,0,3,65,56,99,99,99,99,99,99,99,99,99,99,35,1,1,0,0,24,0,2,5273,889,20495,69929,1204.0,123892.0,999999,9999999,999999,9999999,999999,9999999,4737,791,5416,7757,7953,0,0,54219,0.0,45624.0,78268.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3184,9,2,5,1,1,2828,607,0,400,1821,2428,400,607,0,0,400,0,0,1821,0,1019,2063,0,607,0,400,0,0,765,1056,0,0,1,1,64,1,1,0,3,64,73,99,99,99,99,99,99,99,99,99,99,43,0,1,0,0,8,0,2,4562,1028,17289,58990,639.0,65753.0,999999,9999999,999999,9999999,999999,9999999,3991,666,4562,11058,4025,0,0,43907,0.0,22460.0,43293.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3185,9,2,6,3,1,2017,0,0,400,1617,2017,0,0,0,400,0,0,0,1617,0,0,2017,0,0,0,400,0,0,0,1617,0,0,1,2,67,1,1,0,2,67,99,99,99,99,99,99,99,99,99,99,99,65,0,1,0,0,17,0,2,10165,20,6235,21274,1220.0,125538.0,999999,9999999,999999,9999999,999999,9999999,2967,496,3392,2905,0,0,0,18369,0.0,25734.0,99804.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3186,9,1,1,1,1,1200,400,0,0,800,1200,0,400,0,0,0,0,0,800,0,600,1200,0,400,0,0,0,0,0,800,0,0,1,2,24,2,1,0,5,24,4,14,9,99,99,99,99,99,99,99,99,3,1,0,1,1,7,0,2,4288,1850,12087,41241,882.0,90743.0,999999,9999999,999999,9999999,999999,9999999,0,0,0,5219,11379,0,1853,22790,0.0,18869.0,71874.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3187,9,3,3,1,1,2778,345,0,0,2433,2778,0,345,0,0,0,0,0,2433,0,2778,0,345,0,0,0,0,0,2433,0,0,0,1,1,30,1,1,0,4,30,32,6,99,99,99,99,99,99,99,99,99,5,1,0,0,0,8,0,2,6167,1113,12828,43770,1093.0,112510.0,999999,9999999,999999,9999999,999999,9999999,0,0,5824,3673,3944,0,0,36153,14469.0,27553.0,70488.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3188,5,4,6,3,1,1013,0,0,0,1013,760,253,0,0,0,0,0,0,760,253,0,1013,0,0,0,0,0,0,0,1013,0,0,1,2,43,2,0,0,1,43,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,21,2,5,1059,969,7649,26098,999999.0,9999999.0,340,47097,999999,9999999,999999,9999999,3362,561,0,3228,0,5181,0,17689,9999999.0,9999999.0,9999999.0,0,47097,0,9999999,9999999,9999999,9999999
3189,9,1,3,3,1,1568,784,0,0,784,588,980,0,784,0,0,0,0,588,196,1568,784,0,784,0,0,0,0,784,0,0,0,0,2,32,0,0,0,2,32,99,99,99,99,99,99,99,99,99,99,99,28,1,0,0,0,5,0,2,4356,1899,5222,17817,633.0,65136.0,999999,9999999,999999,9999999,999999,9999999,1448,424,0,4209,3274,0,0,10334,0.0,26417.0,38719.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3190,9,4,4,2,1,1134,0,0,0,1134,1134,0,0,0,0,0,0,0,1134,0,227,1134,0,0,0,0,0,0,0,1134,0,0,0,1,19,2,1,1,4,19,22,19,99,99,99,99,99,99,99,99,99,1,1,0,0,1,9,2,2,2092,1706,8625,29429,426.0,43877.0,999999,9999999,999999,9999999,999999,9999999,0,0,0,5345,4020,0,4735,15329,6040.0,20906.0,16931.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3191,9,2,2,2,0,2624,0,1312,0,1312,787,1837,0,0,0,0,0,1312,787,525,1050,2624,0,0,0,0,0,1312,0,1312,0,0,0,1,56,2,1,1,3,56,56,99,99,99,99,99,99,99,99,99,99,28,1,0,0,0,7,0,2,3046,2055,9696,33083,999999.0,9999999.0,999999,9999999,705,64388,999999,9999999,0,0,3359,2383,8319,7842,0,14539,9999999.0,9999999.0,9999999.0,9999999,9999999,9999999,10146,54242,0,9999999
3192,9,3,1,4,1,4800,0,2400,0,2400,2400,2400,0,0,0,0,0,2400,2400,0,4800,2400,0,0,0,0,0,2400,2400,0,0,0,0,2,48,2,1,0,3,48,40,99,99,99,99,99,99,99,99,99,99,18,1,0,0,0,8,0,2,2145,2322,27893,95171,0.0,0.0,999999,9999999,999999,9999999,999999,9999999,8588,786,6819,8198,25156,12555,5516,43746,0.0,0.0,0.0,9999999,9999999,9999999,9999999,9999999,9999999,60000
3193,9,3,3,1,0,1792,896,0,0,896,1120,672,224,672,0,0,0,0,896,0,0,1792,0,896,0,0,0,0,0,896,0,0,1,1,76,1,0,0,1,76,99,99,99,99,99,99,99,99,99,99,99,99,0,1,1,1,6,0,2,6610,840,2409,8220,999999.0,9999999.0,617,85572,999999,9999999,999999,9999999,1158,0,0,1630,0,2166,0,4424,9999999.0,9999999.0,9999999.0,0,85572,0,9999999,9999999,9999999,9999999
3194,9,1,2,3,1,729,0,0,0,729,729,0,0,0,0,0,0,0,729,0,0,729,0,0,0,0,0,0,0,729,0,0,1,1,33,2,1,0,3,33,37,99,99,99,99,99,99,99,99,99,99,1,1,0,0,0,7,0,5,6262,1122,2037,6950,717.0,73729.0,999999,9999999,999999,9999999,999999,9999999,0,0,0,2042,0,0,0,4908,8139.0,15478.0,50112.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3195,9,3,5,4,0,1524,0,0,0,1524,1524,0,0,0,0,0,0,0,1524,0,0,1524,0,0,0,0,0,0,0,1524,0,0,1,1,69,1,1,0,2,69,99,99,99,99,99,99,99,99,99,99,99,68,0,1,0,0,18,2,1,2543,2055,8978,30633,999999.0,9999999.0,999999,9999999,547,49958,999999,9999999,6942,635,5512,3477,0,0,1541,25615,9999999.0,9999999.0,9999999.0,9999999,9999999,9999999,4435,28989,16534,9999999
3196,4,3,4,1,1,1472,736,0,0,736,1472,0,736,0,0,0,0,0,736,0,491,1472,0,736,0,0,0,0,0,736,0,0,1,1,32,0,1,1,4,32,43,41,99,99,99,99,99,99,99,99,99,4,1,0,0,0,23,1,4,4892,1317,7713,26315,657.0,67605.0,999999,9999999,999999,9999999,999999,9999999,0,0,0,4020,3612,0,0,18683,8241.0,19849.0,39515.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3197,2,3,3,2,1,2688,896,0,0,1792,1280,1408,0,896,0,0,0,0,1280,512,809,2149,0,896,0,0,0,0,539,1253,0,0,1,2,82,1,1,0,2,82,99,99,99,99,99,99,99,99,99,99,99,80,0,1,0,0,7,0,2,7481,717,11330,38658,999999.0,9999999.0,608,84324,999999,9999999,999999,9999999,4621,0,5283,4524,3577,12978,0,17579,9999999.0,9999999.0,9999999.0,0,84324,0,9999999,9999999,9999999,9999999
3198,9,3,1,1,1,2335,552,552,0,1231,1783,552,552,0,0,0,0,552,1231,0,389,2335,0,552,0,0,0,552,0,1231,0,0,1,2,79,1,1,0,2,79,99,99,99,99,99,99,99,99,99,99,99,78,1,1,0,0,5,0,2,7382,525,4311,14709,166.0,17081.0,623,86404,999999,9999999,999999,9999999,0,0,0,3905,1155,0,0,9649,4669.0,12412.0,0.0,0,86404,0,9999999,9999999,9999999,5000
3199,9,2,1,2,1,3648,912,912,0,1824,1824,1824,0,912,0,0,0,912,1824,0,521,3648,0,912,0,0,0,912,0,1824,0,0,0,2,38,2,1,0,5,38,42,23,14,99,99,99,99,99,99,99,99,11,1,0,0,0,12,0,2,7333,544,8002,27303,1132.0,116483.0,999999,9999999,999999,9999999,999999,9999999,3390,0,0,3255,1292,0,0,22756,8402.0,27695.0,80386.0,9999999,9999999,9999999,9999999,9999999,9999999,80000
3200,9,2,1,3,1,896,0,0,0,896,896,0,0,0,0,0,0,0,896,0,179,896,0,0,0,0,0,0,0,896,0,0,0,2,45,2,0,0,1,45,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,7,0,2,2401,2115,5882,20070,942.0,96895.0,999999,9999999,999999,9999999,999999,9999999,0,0,0,3929,3129,0,1503,11509,18345.0,28918.0,49632.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3201,9,2,6,4,1,3458,1019,0,400,2039,2039,1419,0,1019,0,400,0,0,2039,0,437,3458,0,1019,0,400,0,0,0,2039,0,0,0,2,74,1,0,0,1,74,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,15,0,2,7565,433,13218,45100,999999.0,9999999.0,792,109842,999999,9999999,999999,9999999,4604,769,5263,4209,465,4916,8124,27386,9999999.0,9999999.0,9999999.0,0,109842,0,9999999,9999999,9999999,9999999
3202,9,7,3,1,0,855,0,0,0,855,855,0,0,0,0,0,0,0,855,0,342,855,0,0,0,0,0,0,0,855,0,0,0,1,72,1,1,1,6,72,70,42,36,14,99,99,99,99,99,99,99,3,1,1,0,0,9,1,5,4830,1404,18829,64246,999999.0,9999999.0,999999,9999999,999999,9999999,999999,9999999,0,0,0,3990,9078,15546,10526,25106,9999999.0,9999999.0,9999999.0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
